Category,Name,ID,Verbose ID,pValue,RAD51,ESCO2,PKMYT1,H1-5,TYMS,SPC24,EXO1,H3C7,UHRF1,E2F1,CDT1,MND1,MCM10,CLSPN,H3C3,KIF15,RRM2,DSCC1,H3C8,H3C2,PCLAF,ASF1B,CDCA5,H2AC12,E2F8,RAD54L,DTL,FAM111B,SPC25,CDC45
GO: Biological Process,metaphase/anaphase transition of mitotic cell cycle,GO:0007091,go-biological-process_GO:0007091_metaphase/anaphase_transition_of_mitotic_cell_cy...,0.009266643706858870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Biological Process,metaphase/anaphase transition of cell cycle,GO:0044784,go-biological-process_GO:0044784_metaphase/anaphase_transition_of_cell_cycle,0.00980740476226793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Biological Process,positive regulation of isomerase activity,GO:0010912,go-biological-process_GO:0010912_positive_regulation_of_isomerase_activity,0.010138474913865200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,regulation of isomerase activity,GO:0010911,go-biological-process_GO:0010911_regulation_of_isomerase_activity,0.010138474913865200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,G2/MI transition of meiotic cell cycle,GO:0008315,go-biological-process_GO:0008315_G2/MI_transition_of_meiotic_cell_cycle,0.010138474913865200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,dTMP biosynthetic process,GO:0006231,go-biological-process_GO:0006231_dTMP_biosynthetic_process,0.010138474913865200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,negative regulation of cytokinesis,GO:0032466,go-biological-process_GO:0032466_negative_regulation_of_cytokinesis,0.010138474913865200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO: Biological Process,negative regulation of meiotic cell cycle phase transition,GO:1901994,go-biological-process_GO:1901994_negative_regulation_of_meiotic_cell_cycle_phase_...,0.010138474913865200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,chorionic trophoblast cell differentiation,GO:0060718,go-biological-process_GO:0060718_chorionic_trophoblast_cell_differentiation,0.010138474913865200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO: Biological Process,pyrimidine deoxyribonucleoside monophosphate biosynthetic process,GO:0009177,go-biological-process_GO:0009177_pyrimidine_deoxyribonucleoside_monophosphate_bio...,0.010138474913865200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,sexual reproduction,GO:0019953,go-biological-process_GO:0019953_sexual_reproduction,0.01039688808519790,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
GO: Biological Process,negative regulation of chromosome organization,GO:2001251,go-biological-process_GO:2001251_negative_regulation_of_chromosome_organization,0.010549843894109000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Biological Process,protein acylation,GO:0043543,go-biological-process_GO:0043543_protein_acylation,0.010739249319187100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,regulation of sister chromatid segregation,GO:0033045,go-biological-process_GO:0033045_regulation_of_sister_chromatid_segregation,0.011316503196609600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Biological Process,replication-born double-strand break repair via sister chromatid exchange,GO:1990414,go-biological-process_GO:1990414_replication-born_double-strand_break_repair_via_...,0.011578692468351500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,regulation of DNA-directed DNA polymerase activity,GO:1900262,go-biological-process_GO:1900262_regulation_of_DNA-directed_DNA_polymerase_activity,0.013016884302250800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,positive regulation of DNA-directed DNA polymerase activity,GO:1900264,go-biological-process_GO:1900264_positive_regulation_of_DNA-directed_DNA_polymera...,0.013016884302250800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,positive regulation of exit from mitosis,GO:0031536,go-biological-process_GO:0031536_positive_regulation_of_exit_from_mitosis,0.013016884302250800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GO: Biological Process,establishment of protein localization to chromatin,GO:0071169,go-biological-process_GO:0071169_establishment_of_protein_localization_to_chromatin,0.014453053166396100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,DNA strand resection involved in replication fork processing,GO:0110025,go-biological-process_GO:0110025_DNA_strand_resection_involved_in_replication_for...,0.014453053166396100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,pyrimidine deoxyribonucleotide biosynthetic process,GO:0009221,go-biological-process_GO:0009221_pyrimidine_deoxyribonucleotide_biosynthetic_proc...,0.015887201808813300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,mitotic DNA replication checkpoint signaling,GO:0033314,go-biological-process_GO:0033314_mitotic_DNA_replication_checkpoint_signaling,0.015887201808813300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Biological Process,chorion development,GO:0060717,go-biological-process_GO:0060717_chorion_development,0.015887201808813300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GO: Biological Process,negative regulation of DNA-templated DNA replication,GO:2000104,go-biological-process_GO:2000104_negative_regulation_of_DNA-templated_DNA_replica...,0.015887201808813300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,protein-DNA complex,GO:0032993,go-cellular-component_GO:0032993_protein-DNA_complex,4.151367939436E-11,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1
GO: Cellular Component,chromatin,GO:0000785,go-cellular-component_GO:0000785_chromatin,2.95214565633247E-10,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
GO: Cellular Component,nucleosome,GO:0000786,go-cellular-component_GO:0000786_nucleosome,3.86766608703358E-08,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
GO: Cellular Component,chromosomal region,GO:0098687,go-cellular-component_GO:0098687_chromosomal_region,1.74406955937196E-06,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
GO: Cellular Component,"chromosome, centromeric region",GO:0000775,"go-cellular-component_GO:0000775_chromosome,_centromeric_region",2.28266254935968E-06,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
GO: Cellular Component,Ndc80 complex,GO:0031262,go-cellular-component_GO:0031262_Ndc80_complex,1.19249473311564E-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Cellular Component,heterochromatin,GO:0000792,go-cellular-component_GO:0000792_heterochromatin,4.04255422084122E-04,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,nuclear chromosome,GO:0000228,go-cellular-component_GO:0000228_nuclear_chromosome,4.54983533125837E-04,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GO: Cellular Component,outer kinetochore,GO:0000940,go-cellular-component_GO:0000940_outer_kinetochore,5.38841009039018E-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Cellular Component,centrosome,GO:0005813,go-cellular-component_GO:0005813_centrosome,6.81948395407317E-04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
GO: Cellular Component,condensed chromosome,GO:0000793,go-cellular-component_GO:0000793_condensed_chromosome,9.24921116272251E-04,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Cellular Component,microtubule organizing center,GO:0005815,go-cellular-component_GO:0005815_microtubule_organizing_center,0.0017034657184662100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
GO: Cellular Component,kinetochore,GO:0000776,go-cellular-component_GO:0000776_kinetochore,0.002182506714160090,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Cellular Component,"condensed chromosome, centromeric region",GO:0000779,"go-cellular-component_GO:0000779_condensed_chromosome,_centromeric_region",0.0026182927234445800,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GO: Cellular Component,plus-end kinesin complex,GO:0005873,go-cellular-component_GO:0005873_plus-end_kinesin_complex,0.004299425626247190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,presynaptic intermediate filament cytoskeleton,GO:0099182,go-cellular-component_GO:0099182_presynaptic_intermediate_filament_cytoskeleton,0.004299425626247190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,ribonucleoside-diphosphate reductase complex,GO:0005971,go-cellular-component_GO:0005971_ribonucleoside-diphosphate_reductase_complex,0.004299425626247190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,microtubule cytoskeleton,GO:0015630,go-cellular-component_GO:0015630_microtubule_cytoskeleton,0.004610819313583610,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
GO: Cellular Component,euchromatin,GO:0000791,go-cellular-component_GO:0000791_euchromatin,0.0047813703779242000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,replication fork,GO:0005657,go-cellular-component_GO:0005657_replication_fork,0.0054492474303375400,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,nucleolus,GO:0005730,go-cellular-component_GO:0005730_nucleolus,0.006270253832242170,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
GO: Cellular Component,Cul4B-RING E3 ubiquitin ligase complex,GO:0031465,go-cellular-component_GO:0031465_Cul4B-RING_E3_ubiquitin_ligase_complex,0.008580979798252440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GO: Cellular Component,Rb-E2F complex,GO:0035189,go-cellular-component_GO:0035189_Rb-E2F_complex,0.008580979798252440,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,site of double-strand break,GO:0035861,go-cellular-component_GO:0035861_site_of_double-strand_break,0.009206688316595620,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GO: Cellular Component,Ctf18 RFC-like complex,GO:0031390,go-cellular-component_GO:0031390_Ctf18_RFC-like_complex,0.014262042600831400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Human Phenotype,Patellar aplasia,HP:0006443,human-phenotype_HP:0006443_Patellar_aplasia,8.23022576060634E-06,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Aplasia/Hypoplasia of the patella,HP:0006498,human-phenotype_HP:0006498_Aplasia/Hypoplasia_of_the_patella,2.88287613278216E-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal labia minora morphology,HP:0012880,human-phenotype_HP:0012880_Abnormal_labia_minora_morphology,5.586162173601E-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Atresia of the external auditory canal,HP:0000413,human-phenotype_HP:0000413_Atresia_of_the_external_auditory_canal,1.58872101213064E-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal maxilla morphology,HP:0000326,human-phenotype_HP:0000326_Abnormal_maxilla_morphology,1.61734854127695E-04,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,"Microtia, third degree",HP:0011267,"human-phenotype_HP:0011267_Microtia,_third_degree",1.89006297639485E-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Mandibular aplasia,HP:0009939,human-phenotype_HP:0009939_Mandibular_aplasia,2.67484005962215E-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Congenital onset,HP:0003577,human-phenotype_HP:0003577_Congenital_onset,2.7296315708517E-04,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Human Phenotype,Clitoral hypertrophy,HP:0008665,human-phenotype_HP:0008665_Clitoral_hypertrophy,2.78360227824053E-04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal size of the clitoris,HP:0040252,human-phenotype_HP:0040252_Abnormal_size_of_the_clitoris,2.78360227824053E-04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Increased size of the clitoris,HP:0040253,human-phenotype_HP:0040253_Increased_size_of_the_clitoris,2.78360227824053E-04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormality of chromosome segregation,HP:0002916,human-phenotype_HP:0002916_Abnormality_of_chromosome_segregation,2.78360227824053E-04,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Human Phenotype,Anotia,HP:0009892,human-phenotype_HP:0009892_Anotia,3.11737761924669E-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Breast aplasia,HP:0100783,human-phenotype_HP:0100783_Breast_aplasia,4.64431108071402E-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Displacement of the urethral meatus,HP:0100627,human-phenotype_HP:0100627_Displacement_of_the_urethral_meatus,5.08638882122614E-04,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal male urethral meatus morphology,HP:0032076,human-phenotype_HP:0032076_Abnormal_male_urethral_meatus_morphology,5.20742380407814E-04,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal labia morphology,HP:0000058,human-phenotype_HP:0000058_Abnormal_labia_morphology,5.47687155088847E-04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Aplastic clavicle,HP:0006660,human-phenotype_HP:0006660_Aplastic_clavicle,5.82730903905555E-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal auditory canal morphology,HP:0000372,human-phenotype_HP:0000372_Abnormal_auditory_canal_morphology,7.5125132238469E-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal clitoris morphology,HP:0000056,human-phenotype_HP:0000056_Abnormal_clitoris_morphology,7.9702843758781E-04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Human Phenotype,Abnormal breast morphology,HP:0031093,human-phenotype_HP:0031093_Abnormal_breast_morphology,8.3006645452825E-04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Human Phenotype,Abnormality of the breast,HP:0000769,human-phenotype_HP:0000769_Abnormality_of_the_breast,8.83717583760955E-04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Domain,WHTH_DNA-bd_dom,IPR011991,domain_IPR011991_WHTH_DNA-bd_dom,1.84538039094687E-05,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Domain,E2F,IPR015633,domain_IPR015633_E2F,5.19095547739566E-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Domain,E2F_TDP,SM01372,domain_SM01372_E2F_TDP,1.01703465110306E-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Domain,E2F_WHTH_DNA-bd_dom,IPR003316,domain_IPR003316_E2F_WHTH_DNA-bd_dom,1.01703465110306E-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Domain,E2F_TDP,PF02319,domain_PF02319_E2F_TDP,1.01703465110306E-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Domain,-,1.10.10.10,domain_1.10.10.10_-,2.20637833457478E-04,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Domain,CDC45,IPR003874,domain_IPR003874_CDC45,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Domain,Sororin,IPR018605,domain_IPR018605_Sororin,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Domain,Spindle_Spc25,PF08234,domain_PF08234_Spindle_Spc25,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Domain,PAF,PF15715,domain_PF15715_PAF,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Domain,zf-primase,PF09329,domain_PF09329_zf-primase,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,DUF2036,PF09724,domain_PF09724_DUF2036,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Domain,DNA_recomb/repair_Rad51,IPR011941,domain_IPR011941_DNA_recomb/repair_Rad51,0.0013920865235318800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,CDT1_Gemini-bd-like,IPR014939,domain_IPR014939_CDT1_Gemini-bd-like,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Mcm10,PF09332,domain_PF09332_Mcm10,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Mcm10,SM01280,domain_SM01280_Mcm10,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Cdt1_C,IPR032054,domain_IPR032054_Cdt1_C,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Spc25,IPR013255,domain_IPR013255_Spc25,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Domain,Ndc80_Spc24,IPR013252,domain_IPR013252_Ndc80_Spc24,0.0013920865235318800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Sororin,PF09666,domain_PF09666_Sororin,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Domain,Mnd1,PF03962,domain_PF03962_Mnd1,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,THYMIDYLATE_SYNTHASE,PS00091,domain_PS00091_THYMIDYLATE_SYNTHASE,0.0013920865235318800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Mnd1,IPR005647,domain_IPR005647_Mnd1,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Thymidate_synth/dCMP_Mease,IPR023451,domain_IPR023451_Thymidate_synth/dCMP_Mease,0.0013920865235318800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Claspin,IPR024146,domain_IPR024146_Claspin,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Sister_chromatid_cohesion_Dcc1,IPR019128,domain_IPR019128_Sister_chromatid_cohesion_Dcc1,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Thymidylat_synt,PF00303,domain_PF00303_Thymidylat_synt,0.0013920865235318800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,CDC45,PF02724,domain_PF02724_CDC45,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Domain,CDT1,SM01075,domain_SM01075_CDT1,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Rep_factor_Mcm10_C,IPR015411,domain_IPR015411_Rep_factor_Mcm10_C,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,CDT1,PF08839,domain_PF08839_CDT1,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Spc24,PF08286,domain_PF08286_Spc24,0.0013920865235318800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,-,3.30.572.10,domain_3.30.572.10_-,0.0013920865235318800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Tyr/Thr_kinase_Cdc2_inhib,IPR016235,domain_IPR016235_Tyr/Thr_kinase_Cdc2_inhib,0.0013920865235318800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,CDT1_C,PF16679,domain_PF16679_CDT1_C,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,PCNA-AF,IPR031444,domain_IPR031444_PCNA-AF,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Domain,Thymidylate_synthase,IPR000398,domain_IPR000398_Thymidylate_synthase,0.0013920865235318800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Exo1,IPR032641,domain_IPR032641_Exo1,0.0013920865235318800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Znf_Mcm10/DnaG,IPR015408,domain_IPR015408_Znf_Mcm10/DnaG,0.0013920865235318800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,Thymidylate_synthase_AS,IPR020940,domain_IPR020940_Thymidylate_synthase_AS,0.0013920865235318800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,SRA,SM00466,domain_SM00466_SRA,0.0027823095771634300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,RNR-rel,IPR012348,domain_IPR012348_RNR-rel,0.0027823095771634300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,ESCO_Acetyltransf_dom,IPR028009,domain_IPR028009_ESCO_Acetyltransf_dom,0.0027823095771634300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domain,AcTrfase_ESCO_Znf_dom,IPR028005,domain_IPR028005_AcTrfase_ESCO_Znf_dom,0.0027823095771634300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
